# SUPPORTED QRELS for NQ evaluation set on FineWeb
# Generated: 2026-02-07T04:19:25.772966
# Model: Qwen/Qwen3-8B
# Top-K: 100
# Total questions: 3610
# Questions with verified: 2391
# Total verified docs: 56857
#
# Format: qid, question, official_answer, doc_id, answer_offset
#====================================================================

39, who has the power (judicial) to make decisions in courts of law, judges, shard_00094_27700, 1620
39, who has the power (judicial) to make decisions in courts of law, judges, shard_00988_26551, 88
39, who has the power (judicial) to make decisions in courts of law, judges, shard_01304_28791, 440
39, who has the power (judicial) to make decisions in courts of law, judges, shard_01242_32330, 18458
39, who has the power (judicial) to make decisions in courts of law, judges, shard_00645_18859, 8609
39, who has the power (judicial) to make decisions in courts of law, judges, shard_00710_18686, 3723
39, who has the power (judicial) to make decisions in courts of law, judges, shard_01680_18565, 3723
39, who has the power (judicial) to make decisions in courts of law, judges, shard_00911_19695, 391
39, who has the power (judicial) to make decisions in courts of law, judges, shard_00013_14808, 16281
39, who has the power (judicial) to make decisions in courts of law, judges, shard_00778_36806, 386
39, who has the power (judicial) to make decisions in courts of law, judges, shard_00967_10506, 386
39, who has the power (judicial) to make decisions in courts of law, judges, shard_00835_26914, 16581
39, who has the power (judicial) to make decisions in courts of law, judges, shard_00773_41434, 639
39, who has the power (judicial) to make decisions in courts of law, judges, shard_00123_21424, 2969
39, who has the power (judicial) to make decisions in courts of law, judges, shard_01197_36985, 2969
39, who has the power (judicial) to make decisions in courts of law, judges, shard_01088_33672, 6457
39, who has the power (judicial) to make decisions in courts of law, judges, shard_01639_12765, 892
39, who has the power (judicial) to make decisions in courts of law, judges, shard_01538_44490, 2277
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01710_25021, 679
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00561_34987, 12
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00765_18925, 3793
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00855_44488, 8028
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01169_48984, 7901
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00459_38427, 481
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00474_48316, 3040
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00700_26303, 6108
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01319_33494, 6088
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00445_45033, 6647
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00492_43825, 6647
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00870_36027, 6647
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01102_4969, 6647
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01344_48355, 6647
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01451_38465, 6647
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01627_47412, 6647
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01711_45447, 6647
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01726_48191, 6647
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01275_11943, 14845
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00006_3482, 20562
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00275_22339, 15
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00289_5039, 6146
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00581_28768, 5810
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00468_24506, 7635
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00443_7267, 11515
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00634_6365, 18599
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00895_33718, 18599
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00602_46869, 0
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01805_43021, 0
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01197_21351, 11014
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01689_2658, 1769
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01379_6598, 167
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01614_4902, 0
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00786_8741, 205
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01021_25532, 62
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00044_42398, 0
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00145_47414, 0
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01658_25296, 0
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00744_17241, 2795
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01476_23754, 2795
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00019_5260, 0
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00474_6980, 165
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00897_50797, 8209
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00102_22025, 5650
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00329_23396, 5650
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01460_42485, 5650
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01217_32109, 177
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00136_38822, 13
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00720_9590, 757
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_01641_8115, 757
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00374_502, 1769
41, i was a great islamic scholar and mathematician who died in 1131 ce, Omar Khayyam, shard_00910_43838, 165
44, when is the last time the vikings were in the nfc championship, 1976, shard_01455_19224, 32210
44, when is the last time the vikings were in the nfc championship, 1976, shard_01185_49956, 64945
44, when is the last time the vikings were in the nfc championship, 1976, shard_00999_1630, 29147
44, when is the last time the vikings were in the nfc championship, 1976, shard_00420_6076, 27926
44, when is the last time the vikings were in the nfc championship, 1976, shard_00497_49144, 26563
45, what are the colors of the netherlands flag, blue, shard_01443_42389, 294
45, what are the colors of the netherlands flag, blue, shard_00420_37734, 1500
45, what are the colors of the netherlands flag, blue, shard_01184_43566, 2131
45, what are the colors of the netherlands flag, blue, shard_01315_9198, 105
45, what are the colors of the netherlands flag, blue, shard_00971_36999, 601
45, what are the colors of the netherlands flag, blue, shard_00490_36910, 255
45, what are the colors of the netherlands flag, blue, shard_01428_32110, 165
45, what are the colors of the netherlands flag, blue, shard_00857_11867, 136
45, what are the colors of the netherlands flag, blue, shard_01398_11824, 62
45, what are the colors of the netherlands flag, blue, shard_00480_21525, 410
45, what are the colors of the netherlands flag, blue, shard_01220_44675, 410
45, what are the colors of the netherlands flag, blue, shard_01154_36694, 1897
45, what are the colors of the netherlands flag, blue, shard_00361_11629, 1208
45, what are the colors of the netherlands flag, blue, shard_00787_22579, 285
45, what are the colors of the netherlands flag, blue, shard_00564_11774, 339
45, what are the colors of the netherlands flag, blue, shard_01108_10159, 339
45, what are the colors of the netherlands flag, blue, shard_01096_19710, 339
45, what are the colors of the netherlands flag, blue, shard_01307_9907, 339
45, what are the colors of the netherlands flag, blue, shard_01559_33226, 339
45, what are the colors of the netherlands flag, blue, shard_00117_9211, 283
45, what are the colors of the netherlands flag, blue, shard_00164_15179, 404
45, what are the colors of the netherlands flag, blue, shard_00340_17409, 636
45, what are the colors of the netherlands flag, blue, shard_01046_24, 636
45, what are the colors of the netherlands flag, blue, shard_00797_18653, 166
45, what are the colors of the netherlands flag, blue, shard_01327_17284, 166
45, what are the colors of the netherlands flag, blue, shard_01485_14782, 925
45, what are the colors of the netherlands flag, blue, shard_00300_4269, 636
45, what are the colors of the netherlands flag, blue, shard_00770_31171, 135
45, what are the colors of the netherlands flag, blue, shard_00969_15200, 248
